business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes.ByAppointmentOnly,attributes.BusinessAcceptsCreditCards,attributes.BikeParking,attributes.RestaurantsPriceRange2,attributes.CoatCheck,attributes.RestaurantsTakeOut,attributes.RestaurantsDelivery,attributes.Caters,attributes.WiFi,attributes.BusinessParking,attributes.WheelchairAccessible,attributes.HappyHour,attributes.OutdoorSeating,attributes.HasTV,attributes.RestaurantsReservations,attributes.DogsAllowed,attributes.Alcohol,attributes.GoodForKids,attributes.RestaurantsAttire,attributes.Ambience,attributes.RestaurantsTableService,attributes.RestaurantsGoodForGroups,attributes.DriveThru,attributes.NoiseLevel,attributes.GoodForMeal,attributes.BusinessAcceptsBitcoin,attributes.Smoking,attributes.Music,attributes.GoodForDancing,attributes.AcceptsInsurance,attributes.BestNights,attributes.BYOB,attributes.Corkage,attributes.BYOBCorkage,attributes.HairSpecializesIn,attributes.Open24Hours,attributes.RestaurantsCounterService,attributes.AgesAllowed,attributes.DietaryRestrictions,categories
ad20p91cUnFe6hCvwzUVdA,Mission Appliance Service,6598 Camino Venturoso,Goleta,CA,93117,34.44455,-119.85424,4,13,1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Appliances & Repair, Local Services, Home & Garden, Shopping, Appliances"
3hv0_BFbB32m_hay8zxfJg,Pour Santa Barbara,,Santa Barbara,CA,93105,34.42083,-119.69819,5,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bartenders, Event Planning & Services"
zliWQ4TXYzcehYQQbeQiYA,Party Proper Productions,,Santa Barbara,CA,93101,34.42033,-119.71075,5,7,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DJs, Event Planning & Services"
PHa__dszwtpRaSEx1CYgNg,Enterprise Rent-A-Car,"5959 Hollister Ave, Ste B",Goleta,CA,93117,34.43586,-119.83,3.5,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Car Rental, Hotels & Travel"
XcMTtU_twdP_Zd7oWBkceg,Santa Barbara Surf School,736 Carpinteria St,Santa Barbara,CA,93103,34.41926,-119.67862,5,22,1,NA,NA,TRUE,NA,NA,NA,NA,NA,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6zsdSFG86YXsgWK1wtU-3g,LF Santa Barbara,931 State St,Santa Barbara,CA,93101,34.42117,-119.70174,3,37,0,NA,TRUE,FALSE,3,NA,NA,NA,NA,NA,{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
u9IX2rrzt9XH6aUc2EG47A,Pier 1,6996 Marketplace Dr,Goleta,CA,93117,34.42952,-119.87171,2.5,6,0,NA,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XLbh-HlT8Hgh9VTvVZJrTw,Cowboys and Angels Salon,921 State St,Santa Barbara,CA,93101,34.42072,-119.70178,5,17,1,TRUE,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aOcTUvH7Vh6v0jPeVPieUA,Wheel Fun Rentals,22 State St,Santa Barbara,CA,93101,34.41289,-119.68983,4,33,0,NA,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
q4oXv_YMmrZ_4l57A4fx9A,Granny's Garage,712 Nopalitos Way,Santa Barbara,CA,93103,34.41962,-119.68068,4.5,28,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Auto Repair, Automotive"
jl5PVOwI3kgyeNMOWe1BVA,Murphy Daniel A Atty,228 E Victoria St,Santa Barbara,CA,93101,34.42708,-119.70254,2.5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Divorce & Family Law, Criminal Defense Law, Lawyers, Professional Services"
c6EVSB0qWsGDdNdYcwScgA,Carpinteria 76,5085 Carpinteria Ave,Carpinteria,CA,93013,34.3981,-119.51774,2,12,1,NA,TRUE,FALSE,2,NA,FALSE,TRUE,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F3dxQiOwN55rSLw-BNSq6A,Sweet Alley,955 Embarcadero Del Mar,Goleta,CA,93117,34.41201,-119.85754,4,51,0,NA,TRUE,TRUE,1,NA,TRUE,None,FALSE,'free',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GgcvRnt5_z3NEC0D6vNncQ,Cafe Buenos Aires,1316 State St,Santa Barbara,CA,93101,34.42483,-119.70603,3.5,56,0,NA,TRUE,NA,2,NA,FALSE,FALSE,NA,NA,{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,TRUE,TRUE,FALSE,TRUE,NA,u'full_bar',FALSE,u'casual',{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'casual': False},NA,TRUE,NA,u'average',NA,NA,NA,NA,NA
N-CBZKO37y_WSUN7ZMNGkg,Taqueria El Pastorcito,4427 Hollister Ave,Santa Barbara,CA,93110,34.43971,-119.77084,4,66,0,NA,TRUE,TRUE,1,NA,TRUE,None,TRUE,'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},FALSE,NA,FALSE,TRUE,FALSE,NA,u'none',TRUE,'casual',{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},TRUE,TRUE,NA,u'average',{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False
rIEbhLBfS5KQGKbQ6wxd2w,Benefit Cosmetics Boutique & BrowBar,925 State St,Santa Barbara,CA,93101,34.42101,-119.70155,4,62,0,FALSE,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nTZuJSfwCoNOyA1yS3rbOQ,The Silver Bough,1295 Coast Village Rd,Santa Barbara,CA,93108,34.42124,-119.64041,4.5,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"American (New), Restaurants"
m7ZMD292wH286GK9GGkXrg,Aaron Jorgensen Plumbing,611 Rossmore Rd,Goleta,CA,93117,34.44934,-119.83326,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home Services, Plumbing"
MiMRlsXOpHJMSTDAuw8s1w,Su閳ユ獨 Bowl,"901 Embarcadero Del Mar, Unit 100",Isla Vista,CA,93117,34.41292,-119.85734,3.5,18,1,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,u'free',{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,NA,TRUE,TRUE,FALSE,FALSE,u'none',NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
V4lqQdll3_TAEtkrHDYbAA,Italia Pizza & Pasta,149 N Fairview Ave,Goleta,CA,93117,34.44276,-119.83067,3.5,24,0,NA,TRUE,NA,1,NA,TRUE,TRUE,NA,u'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,TRUE,TRUE,FALSE,NA,u'beer_and_wine',TRUE,u'casual',{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True},NA,TRUE,NA,u'quiet',NA,NA,NA,NA
oXP5aohLv5e7R4eahaGXkQ,B and D's Curbside Grill,Earl Warren Showgrounds,Santa Barbara,CA,93108,34.42083,-119.69819,3.5,6,1,NA,TRUE,NA,1,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7j8rT3FZbXgL4k0DnXi2Mw,"West Beach Inn, a Coast Hotel",306 W Cabrillo Blvd,Santa Barbara,CA,93101,34.40928,-119.69348,4,137,1,NA,TRUE,NA,2,NA,NA,NA,NA,u'free',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Event Planning & Services, Hotels, Hotels & Travel"
o7ve1hUoAjAd5pnTzikfhw,Aquatic Designs,230 Magnolia Ave,Goleta,CA,93117,34.43548,-119.82975,4,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pet Stores, Pets"
#NAME?,Sansum Clinic Obstetrics & Gynecology,515 W Pueblo St,Santa Barbara,CA,93105,34.42849,-119.72442,2.5,17,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Obstetricians & Gynecologists, Health & Medical, Medical Centers, Doctors"
lTVHJAvtFQbQb6cPstEXyA,China Bowl & State Street Cafe,440 E Ortega St,Santa Barbara,CA,93101,34.42357,-119.69255,2,61,0,NA,TRUE,TRUE,2,NA,TRUE,TRUE,TRUE,u'free',{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,NA,TRUE,TRUE,TRUE,NA,u'beer_and_wine',TRUE,u'casual',{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},NA,TRUE,NA,u'average',NA,NA,NA,NA
o1d0nqb5-9SexTMxYaMY9w,Dustie Wagens,115 W De La Guerra,Santa Barbara,CA,93101,34.4179,-119.70075,5,8,1,NA,NA,TRUE,NA,NA,NA,NA,NA,u'free',NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tours, Hotels & Travel, Wine Tours, Campgrounds, Car Rental, Active Life, Wedding Planning, Surfing, Event Planning & Services"
Ey0t4U6yqtxCeMaGPf7GcA,Brummis - the German Taste,3130 State St,Santa Barbara,CA,93105,34.4407,-119.7323,4.5,111,0,NA,TRUE,NA,2,NA,TRUE,FALSE,TRUE,u'no',{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,NA,FALSE,FALSE,TRUE,NA,u'beer_and_wine',TRUE,u'casual',{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True},NA,TRUE,NA,u'average',NA,NA,NA,NA
ULORSTWTa5PbyjM6K4tWDA,Dodo Limo & Transportation,4133 San Martin Way,Santa Barbara,CA,93110,34.44513,-119.76139,4.5,15,1,NA,NA,NA,NA,NA,NA,NA,NA,u'free',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Transportation, Local Services, Limos, Hotels & Travel, Wine Tours, Taxis, Tours, Town Car Service, Airport Shuttles"
ju4YP8SLdR_BmWr_-Xh83Q,Phamous Cafe,"7127 Hollister Ave, Ste 25",Goleta,CA,93117,34.42824,-119.87641,4,220,1,FALSE,TRUE,TRUE,1,NA,TRUE,FALSE,FALSE,'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},TRUE,FALSE,None,FALSE,FALSE,FALSE,'none',TRUE,'casual',{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},TRUE,TRUE,NA,'average',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True
9nkC0h6hwq2pCLsEy97abA,"Carissa Cassone, LE",,Santa Barbara,CA,93109,34.40384,-119.72523,4.5,6,1,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
qdpdUjdkEUpzYDdce2yZng,Plaza Deli,140 S Hope Ave,Santa Barbara,CA,93105,34.43671,-119.74871,4,188,1,NA,TRUE,FALSE,1,NA,TRUE,FALSE,FALSE,u'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,TRUE,FALSE,FALSE,TRUE,u'none',TRUE,'casual',{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True},NA,TRUE,NA,u'average',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False
2eVDlVkr2uD3wdr6PbL7_A,Wells Fargo Bank,"6530 Pardall Rd, Ste A",Isla Vista,CA,93117,34.41323,-119.8548,4.5,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Banks & Credit Unions, Financial Services"
FcT5E4EoNe6dUOPYkenSdw,Milpas Rental,6 N Milpas St,Santa Barbara,CA,93103,34.42205,-119.6789,4.5,9,1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,u'no',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Truck Rental, Automotive, Home Services, Machine & Tool Rental, Contractors, Local Services, Trailer Rental"
a3iJjFzOy437mBKt4bqPqw,The Barber Shop,1233 State St,Santa Barbara,CA,93101,34.42402,-119.70575,4,79,1,FALSE,FALSE,TRUE,2,NA,NA,NA,NA,u'free',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,{'straightperms': False, 'coloring': False
bjhCtlYHrkgA5Ku8l-rB3g,Our Daily Bread,2700 De La Vina St,Santa Barbara,CA,93105,34.43581,-119.725,3.5,106,0,NA,TRUE,TRUE,2,NA,TRUE,FALSE,TRUE,'free',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},NA,NA,TRUE,FALSE,TRUE,NA,'none',TRUE,u'casual',{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},FALSE,FALSE,NA,u'average',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False
tASk64QgOZgeM_APz7wJFA,Urban Optics Optometric Center,"1114 State St, Ste 7",Santa Barbara,CA,93101,34.42287,-119.70344,5,101,1,FALSE,TRUE,TRUE,2,NA,NA,NA,NA,u'no',{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False},TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
8yDgFRYjTYdtBH9PVk9E_w,Amador Matchmaking,1332 Santa Barbara St,Santa Barbara,CA,93101,34.42741,-119.70419,5,5,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
qQmdJFMWoDe2T2lbacBE8g,Best Western Plus Pepper Tree Inn,3850 State St,Santa Barbara,CA,93105,34.44088,-119.7486,3.5,210,1,NA,TRUE,NA,2,NA,NA,NA,NA,u'free',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Event Planning & Services, Hotels & Travel, Hotels"
cbkrO0zra1OiNGvtjw2igQ,Wok On the Wild Side,"901 Embarcadero Del Mar, Ste 100",Goleta,CA,93117,34.41311,-119.85743,2,95,0,NA,TRUE,TRUE,2,NA,TRUE,TRUE,FALSE,u'no',{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,NA,FALSE,FALSE,FALSE,NA,u'none',TRUE,u'casual',{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},TRUE,TRUE,NA,u'average',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True
HK814n_8tYF94a5on_M2ZQ,Imagine Weddings & Special Events,"315 Meigs Rd, Ste A337",Santa Barbara,CA,93109,34.42843,-119.71364,5,33,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wedding Planning, Event Planning & Services, Photographers"
pUVRCYL8rT4I5Ry5FYkRsA,Topa Topa Brewing Company,120 Santa Barbara St,Santa Barbara,CA,93101,34.41579,-119.6886,4.5,105,1,FALSE,TRUE,TRUE,2,NA,TRUE,None,FALSE,NA,{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},TRUE,FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,u'average',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DX4e8nKKzmawpOkMDvd5XA,Cloud Nine Treatments,"1129 State St, Ste 12",Santa Barbara,CA,93101,34.42301,-119.70437,5,7,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
s4rcTUy6_6yw9h5dkPKuqw,Stabiles Mobile,527 State St,Santa Barbara,CA,93101,34.41735,-119.69658,4,10,1,FALSE,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
_v3DcLatG70adfYzWTd-CQ,Pacific Health Foods,944 Linden Ave,Carpinteria,CA,93013,34.39844,-119.51879,4.5,97,1,NA,TRUE,TRUE,2,NA,TRUE,TRUE,NA,u'free',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1vj7ACAQgZHCY6vzo2xBdg,Lighthouse Skateshop,16 B Helena Ave,Santa Barbara,CA,93101,34.41323,-119.68892,5,25,1,NA,TRUE,TRUE,3,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a-XObFbcLrg3c0KRmtYD6Q,ATG Auto Repair,5929 Matthews St,Goleta,CA,93117,34.43021,-119.8296,4.5,36,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Transmission Repair, Tires, Oil Change Stations, Auto Repair, Automotive"
iGFGMP5x2PSbAZJudk186Q,Sears Auto Center,3845 State St,Santa Barbara,CA,93105,34.43699,-119.74912,2.5,57,0,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Auto Repair, Oil Change Stations, Automotive, Tires, Fashion, Shopping, Department Stores"
1DXmpiD6U5qid4ppPsv44w,Ecola Termite & Pest Control Services,,Santa Barbara,CA,93101,34.42033,-119.71075,4.5,5,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pest Control, Local Services"
dGVsh3S39RlPj_MfBZklZQ,Elings Park,1298 Las Positas Rd,Santa Barbara,CA,93105,34.41145,-119.73593,4.5,44,1,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DvblBXJOWydtNFVqLmlS4A,Dalee Car Bath,527 Anacapa St,Santa Barbara,CA,93101,34.41856,-119.69558,4.5,17,1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Auto Detailing, Body Shops, Automotive, Car Wash"
1mqNI-eS2fnQv9kQn5yB4A,Vera Kong Piano Studio,1070 Fairway Rd,Santa Barbara,CA,93108,34.42036,-119.64951,5,10,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Musical Instruments & Teachers, Event Planning & Services, Education, Piano Services, Shopping, Musical Instrument Services, Local Services, Private Tutors, Musicians"
SOl2m-ZsAmnCuQGdMZeANQ,Red Pepper Chinese Food Express,"966 Embarcadero Del Mar, Apt C",Isla Vista,CA,93117,34.41173,-119.8568,3.5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Fast Food, Chinese"
RHZagAH6yiUx4seNWka3hQ,Sport Cycle Pacific,627 N Salsipuedes St,Santa Barbara,CA,93103,34.4246,-119.69109,5,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Automotive, Motorcycle Dealers"
2xM4gM1FVyPbnzgjIJNIrQ,The Blue Door,4 E Yanonali St,Santa Barbara,CA,93101,34.41417,-119.69132,4.5,40,1,FALSE,TRUE,FALSE,2,NA,NA,NA,NA,NA,{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHk_eYKzIOPvgwvTThtXiQ,Romaine's,UCen,Goleta,CA,93118,34.41155,-119.844,3.5,6,1,NA,TRUE,NA,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"American (Traditional), Vegetarian, Restaurants"
CcnlqyP_asIREYktlsAuIA,Bartlette Electric,,Santa Barbara,CA,93105,34.40795,-119.71689,5,11,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Electricians, Home Services"
7TgH07gCccruJ0SpAxaUdA,Shear Artistry,161 N Fairview Ave,Goleta,CA,93117,34.44305,-119.83067,3.5,8,0,FALSE,TRUE,NA,2,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
