"BusinessAcceptsCreditCards","BusinessParking","RestaurantsPriceRange2","BikeParking","RestaurantsTakeOut","WiFi","RestaurantsDelivery","GoodForKids","OutdoorSeating","ByAppointmentOnly","HasTV","RestaurantsReservations","Ambience","RestaurantsGoodForGroups","Alcohol","Caters","RestaurantsAttire","NoiseLevel","WheelchairAccessible","GoodForMeal","RestaurantsTableService","DogsAllowed","BusinessAcceptsBitcoin","HappyHour","DriveThru","Music","AcceptsInsurance","CoatCheck","BestNights","Smoking","GoodForDancing","BYOB","Corkage","HairSpecializesIn","BYOBCorkage","AgesAllowed","Open24Hours","DietaryRestrictions","RestaurantsCounterService","business_id","name","address","city","state","postal_code","latitude","longitude","stars","is_open","categories"
"True","False","3","False","True","'no'","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","VJT7VQTncH86sFQLqW4THg","China Express","1159 S Pinellas Ave","Tarpon Springs","FL","34689","28.1367253","-82.7570697","3.0","1","Restaurants, Chinese"
"True","{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}","2","True","True","u'free'","True","False","False","False","True","True","{u'divey': None, u'hipster': None, u'casual': None, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}","False","u'beer_and_wine'","True","False","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","BF7DTtyfjDmwwgGV35uW9Q","Kyoto Palace","214 W Alexander St","Plant City","FL","33563","27.9902039","-82.1229717","4.5","1","Sushi Bars, Asian Fusion, Japanese, Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","False","True","u'no'","False","True","False","False","True","False","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","u'none'","False","u'casual'","u'average'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","9DUV6nau5YEAECh0djF2tg","Yummy Noodle House","1809 W Waters Ave","Tampa","FL","33604","28.025624","-82.477553","3.0","0","Chinese, Restaurants"
"True","False","0","False","True","False","True","False","False","False","False","False","False","False","False","False","u'casual'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","Z5ChhCqYhsObkLmbjAR8Tw","Taste of China","13710 Little Rd","Hudson","FL","34667","28.3567447","-82.6647873","2.5","1","American (Traditional), Chinese, Restaurants"
"True","False","1","True","True","'no'","True","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","True","'none'","False","'casual'","'quiet'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","41QmrwfHJ9l5xwmFAfjQTQ","China Star","13475 County Line Rd","Spring Hill","FL","34609","28.4355049","-82.4912455","4.0","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","True","True","'free'","False","True","False","False","False","True","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","u'full_bar'","True","'casual'","u'quiet'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}","True","False","False","False","False","False","False","False","False","False","False","False","False","False","'yes_free'","False","False","False","False","ve0dqW6L0FOVVOlhop-p1g","TC Choy's Asian Bistro","301 S Howard Ave","Tampa","FL","33606","27.9417553","-82.4832164","3.5","0","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","True","True","'no'","True","False","False","False","True","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","True","'none'","False","'casual'","'quiet'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","iJ21Tz10MTOjrAkoSLMbOw","New China","4785 Gulf Blvd","St. Pete Beach","FL","33706","27.7233709","-82.739857","2.0","1","Seafood, Chinese, Restaurants, Soup"
"True","False","4","False","True","'no'","True","False","False","False","False","False","False","False","False","False","u'casual'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","uOUlzp0pjZB_aQ2jPtQgEA","Hong Kong Restaurant","1077 62nd Ave S","Saint Petersburg","FL","33705","27.7129149","-82.649","3.5","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","False","True","False","False","True","False","False","False","False","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","True","u'beer_and_wine'","False","u'casual'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","Qet2jZnhFNk0pdXhOrkOoA","Super Asian Buffet","6001 W Waters Ave","Tampa","FL","33634","28.026287","-82.545629","3.0","0","Restaurants, Chinese, Buffets"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","True","u'no'","True","True","False","False","True","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","True","u'none'","True","u'casual'","u'quiet'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","GCmBlN9-9e6lPFTFlOdKRw","New China","1678 S Missouri Ave","Clearwater","FL","33756","27.9357336","-82.7886316","3.0","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","True","True","False","True","True","False","False","True","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}","True","u'beer_and_wine'","False","'casual'","u'average'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","uobhWxt-JUU4Axk7erUZbQ","China Buffet","11926 Seminole Blvd","Largo","FL","33778","27.881487","-82.7880849502","3.5","1","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","2","True","True","u'no'","None","True","False","False","True","True","{'touristy': None, 'hipster': None, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}","True","u'full_bar'","False","False","u'average'","True","{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","Eop86vwzcYzDiqxqZEsyaA","JC Noodle House","14803 N Dale Mabry Hwy","Tampa","FL","33618","28.0824669","-82.5047569","4.0","0","Ramen, Restaurants, Japanese, Noodles, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","False","True","u'no'","True","True","None","False","True","False","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","u'beer_and_wine'","True","'casual'","u'average'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","lJjS6vLnf0Rqtx_gicq24g","China Yuan Restaurant","8502 N Armenia Ave, Ste 1A","Tampa","FL","33604","28.0275678","-82.4852451","4.0","1","Barbeque, Restaurants, Seafood, Chinese, Dim Sum"
"True","False","1","False","True","False","True","False","False","False","True","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","False","False","False","'casual'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","K1xGNXKLeDjmRCgSPJb4oA","China Wok","7570 Starkey Rd, Ste H","Seminole","FL","33777","27.8406161","-82.7627749","3.5","1","Restaurants, Chinese"
"True","{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}","1","False","True","'no'","True","True","False","False","True","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","False","u'none'","False","u'casual'","u'average'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","2-Z2VJlHH0mX1016yfFZlw","Panda Chinese Restaurant","7645 State Rd 54","New Port Richey","FL","34653","28.2175315","-82.6876243","3.5","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","False","True","u'no'","True","True","False","False","True","True","{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}","True","u'beer_and_wine'","True","u'casual'","u'average'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","kVrugngpixLsf4pNu4uzrw","Lee House","909 W Brandon Blvd","Brandon","FL","33511","27.936986","-82.297229","3.0","1","Restaurants, Dim Sum, Chinese, Vietnamese"
"True","None","1","True","True","'no'","False","True","False","False","False","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","u'none'","False","'casual'","u'quiet'","True","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","EZ_GZILKX4_rf3wPw9Rgyw","China Wok","3433 49th St N","Saint Petersburg","FL","33710","27.803417","-82.699448","3.5","1","Chinese, Restaurants"
