"business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes.ByAppointmentOnly","attributes.BusinessAcceptsCreditCards","attributes.BikeParking","attributes.RestaurantsPriceRange2","attributes.CoatCheck","attributes.RestaurantsTakeOut","attributes.RestaurantsDelivery","attributes.Caters","attributes.WiFi","attributes.BusinessParking","attributes.WheelchairAccessible","attributes.HappyHour","attributes.OutdoorSeating","attributes.HasTV","attributes.RestaurantsReservations","attributes.DogsAllowed","attributes.Alcohol","attributes.GoodForKids","attributes.RestaurantsAttire","attributes.Ambience","attributes.RestaurantsTableService","attributes.RestaurantsGoodForGroups","attributes.DriveThru","attributes.NoiseLevel","attributes.GoodForMeal","attributes.BusinessAcceptsBitcoin","attributes.Smoking","attributes.Music","attributes.GoodForDancing","attributes.AcceptsInsurance","attributes.BestNights","attributes.BYOB","attributes.Corkage","attributes.BYOBCorkage","attributes.HairSpecializesIn","attributes.Open24Hours","attributes.RestaurantsCounterService","attributes.AgesAllowed","attributes.DietaryRestrictions"
"9DUV6nau5YEAECh0djF2tg","Yummy Noodle House","1809 W Waters Ave","Tampa","FL","33604","28.02562"," -82.47755","3.0","  15","0","False","True","False","1","False","True","False","False","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","True","False",NA,"u'none'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': True}",NA,"True",NA,"u'average'",NA,NA,NA
"Z5ChhCqYhsObkLmbjAR8Tw","Taste of China","13710 Little Rd","Hudson","FL","34667","28.35674"," -82.66479","2.5","  14","1","False","True","False","0","False","True","True","False","False","False","False","False","False","False","False","False","False","False","u'casual'",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41QmrwfHJ9l5xwmFAfjQTQ","China Star","13475 County Line Rd","Spring Hill","FL","34609","28.43550"," -82.49125","4.0","  27","1","False","True","True","1","False","True","True","False","'no'","False","False","False","False","True","False","False","'none'","True","'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,"True",NA,"'quiet'",NA,NA,NA,NA,NA,NA,NA
"ve0dqW6L0FOVVOlhop-p1g","TC Choy's Asian Bistro","301 S Howard Ave","Tampa","FL","33606","27.94176"," -82.48322","3.5"," 112","0","False","True","True","2","False","True","False","True","'free'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","False","True",NA,"u'full_bar'","True","'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': True}","True","True",NA,"u'quiet'","{'dessert': False"," 'latenight': False"," 'lunch': True"
"iJ21Tz10MTOjrAkoSLMbOw","New China","4785 Gulf Blvd","St. Pete Beach","FL","33706","27.72337"," -82.73986","2.0","  43","1","False","True","True","1","False","True","True","False","'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","True","False",NA,"'none'","False","'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': False"," 'casual': False}",NA,"True",NA,"'quiet'","{'dessert': False"," 'latenight': False"," 'lunch': False"
"uOUlzp0pjZB_aQ2jPtQgEA","Hong Kong Restaurant","1077 62nd Ave S","Saint Petersburg","FL","33705","27.71291"," -82.64900","3.5","   9","1","False","True","False","4","False","True","True","False","'no'","False","False","False","False","False","False","False","False","False","u'casual'",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Qet2jZnhFNk0pdXhOrkOoA","Super Asian Buffet","6001 W Waters Ave","Tampa","FL","33634","28.02629"," -82.54563","3.0","  12","0","False","True","False","1","False","True","False","False","False","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","False","False",NA,"u'beer_and_wine'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,"True",NA,NA,NA,NA,NA
"GCmBlN9-9e6lPFTFlOdKRw","New China","1678 S Missouri Ave","Clearwater","FL","33756","27.93573"," -82.78863","3.0","  13","1","False","True","True","1","False","True","True","True","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","False",NA,"u'none'","True","u'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': False"," 'casual': False}","False","True",NA,"u'quiet'","{'dessert': False"," 'latenight': False"," 'lunch': False"
"uobhWxt-JUU4Axk7erUZbQ","China Buffet","11926 Seminole Blvd","Largo","FL","33778","27.88149"," -82.78808","3.5","  49","1","False","True","True","1","False","True","True","False","False","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","True","False",NA,"u'beer_and_wine'","True","'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': True"," 'casual': False}",NA,"True",NA,"u'average'","{'dessert': False"," 'latenight': False"," 'lunch': False"
"Eop86vwzcYzDiqxqZEsyaA","JC Noodle House","14803 N Dale Mabry Hwy","Tampa","FL","33618","28.08247"," -82.50476","4.0"," 158","0","False","True","True","2","False","True","None","False","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","True","False","False","True","True","False","u'full_bar'","True",NA,"{'touristy': None"," 'hipster': None"," 'romantic': None"," 'divey': False"," 'intimate': None"," 'trendy': None"," 'upscale': False"," 'classy': None"," 'casual': True}","True","True",NA,"u'average'","{'dessert': None"," 'latenight': None"," 'lunch': None"
"lJjS6vLnf0Rqtx_gicq24g","China Yuan Restaurant","8502 N Armenia Ave, Ste 1A","Tampa","FL","33604","28.02757"," -82.48525","4.0"," 312","1","False","True","False","2","False","True","True","True","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","None","True","False",NA,"u'beer_and_wine'","True","'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': True}","True","True",NA,"u'average'","{'dessert': False"," 'latenight': False"," 'lunch': True"
"K1xGNXKLeDjmRCgSPJb4oA","China Wok","7570 Starkey Rd, Ste H","Seminole","FL","33777","27.84062"," -82.76277","3.5","  18","1","False","True","False","1","False","True","True","False","False","False","False","False","False","True","False","False","False","False","'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': False"," 'casual': False}",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2-Z2VJlHH0mX1016yfFZlw","Panda Chinese Restaurant","7645 State Rd 54","New Port Richey","FL","34653","28.21753"," -82.68762","3.5","  28","1","False","True","False","1","False","True","True","False","'no'","{u'valet': False"," u'garage': False"," u'street': False"," u'lot': True"," u'validated': False}","False","False","False","True","False",NA,"u'none'","True","u'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': False"," 'casual': False}",NA,"False",NA,"u'average'",NA,NA,NA
"kVrugngpixLsf4pNu4uzrw","Lee House","909 W Brandon Blvd","Brandon","FL","33511","27.93699"," -82.29723","3.0"," 173","1","False","True","False","1","False","True","True","True","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","True","True","False","u'beer_and_wine'","True","u'casual'","{u'divey': None"," u'hipster': False"," u'casual': True"," u'touristy': False"," u'trendy': False"," u'intimate': False"," u'romantic': False"," u'classy': False"," u'upscale': False}",NA,"True",NA,"u'average'","{'dessert': False"," 'latenight': False"," 'lunch': True"
"EZ_GZILKX4_rf3wPw9Rgyw","China Wok","3433 49th St N","Saint Petersburg","FL","33710","27.80342"," -82.69945","3.5","  21","1","False","True","True","1","False","True","False","False","'no'","None","True","False","False","False","False","False","u'none'","True","'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}","False","False",NA,"u'quiet'","{'dessert': False"," 'latenight': False"," 'lunch': False"," 'dinner': False"," 'brunch': False"," 'breakfast': False}","False"
"6mP6BQu5fVtM-ZrSum-v0A","China Fun","11020 4th St N","St. Petersburg","FL","33716","27.87162"," -82.63894","3.5","  61","1","False","True","True","1","False","True","False","False","'no'","None","False","False","False","False","False","False","u'none'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': True}",NA,"False",NA,"u'quiet'","{'dessert': False"," 'latenight': False"," 'lunch': True"," 'dinner': True"," 'brunch': False"," 'breakfast': False}","False"
"pbtqVbco6WWMPab7V_BxZw","China Wok","6431 County Line Rd","Tampa","FL","33647","28.16936"," -82.35524","3.5","  26","1","False","True","False","1","False","True","False","False","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","True","False","False","True","False","True","u'none'","True","u'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': True"," 'casual': False}",NA,"True","False","u'average'",NA,"False",NA
"4_phZU84eEsT7aapLSnt3A","Tao Asian Fusion","1441 E Fletcher Ave, Ste 107","Tampa","FL","33612","28.06891"," -82.44426","4.0","  24","0","False","True","False","2","False","True","True","False","'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","True",NA,NA,"True","'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': False"," 'casual': False}",NA,"True",NA,"u'quiet'","{'dessert': False"," 'latenight': False"," 'lunch': False"
"df-txCTCqIZYXY9U2ourlQ","China King","10439 Ulmerton Rd","Largo","FL","33771","27.89646"," -82.78432","3.5","  20","1","False","True","False","0","False","True","True","True","u'free'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","True","False","False","False","False",NA,"u'none'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LRjfuqslG_vCBLaDy6g-AQ","Panda Express","2200 East Bay Drive","Largo","FL","33771","27.91706"," -82.76448","2.5","  44","1","False","True","True","1","False","True","True","True","'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","True","True","False",NA,NA,"True","'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': False"," 'casual': False}",NA,"True","True",NA,"{'dessert': False"," 'latenight': False"," 'lunch': False"
"qiXPjUB2OgurOfSPjQ-P5Q","Green Tea Chinese Restaurant","11832 US Hwy 19","Port Richey","FL","34668","28.33051"," -82.69868","3.0","  31","1","False","True","True","1","False","True","True","False","False","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","False",NA,"'none'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,"True",NA,"'average'",NA,NA,NA
"pA3JiXuf_3UUtzxF71gdig","New York Buffet","8503 W Hillsborough Ave","Tampa","FL","33615","27.99724"," -82.57943","2.0","  34","0","False","True","False","2","False","True","False","False","'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","True","False",NA,"'none'","True","'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,"False",NA,"u'average'","{'dessert': False"," 'latenight': False"," 'lunch': False"
"VLt-W3G2Y-OVeNskpbXQhQ","Wok on By","15708 N Dale Mabry Hwy","Tampa","FL","33618","28.09587"," -82.50237","3.5","  27","1","False","True","False","2","False","True","False","False","False","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","False",NA,"'none'","True","'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,"True",NA,"'quiet'","{'dessert': False"," 'latenight': False"," 'lunch': False"
"G8H-8KnMFjS4bHtTBX9t7A","Hibachi Buffet","13151 N Dale Mabry Hwy","Tampa","FL","33618","28.06616"," -82.50127","2.0"," 140","1","False","True","True","2","False","True","False","True","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","True","False","False","u'beer_and_wine'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': True}",NA,"True",NA,"u'average'","{'dessert': None"," 'latenight': False"," 'lunch': True"
"Kf1_DLyhKkQKTP2aqChsBQ","Taste of China","5827 S Dale Mabry Hwy","Tampa","FL","33611","27.88230"," -82.50712","3.5","  30","1","False","True","True","2","False","True","True","False","u'no'","{'garage': False"," 'street': None"," 'validated': False"," 'lot': None"," 'valet': False}","False","False","False","True","False",NA,"u'none'","True","'casual'","{'touristy': False"," 'hipster': None"," 'romantic': False"," 'divey': None"," 'intimate': False"," 'trendy': None"," 'upscale': False"," 'classy': None"," 'casual': True}",NA,"True",NA,"u'average'","{'dessert': False"," 'latenight': False"," 'lunch': False"
"6d9RmrweBDHYhMGWcH11bg","Perry's BBQ & Asian Grill","27001 US Hwy 19 N","Clearwater","FL","33761","28.01749"," -82.73275","4.0","   7","1","False","False","False","0","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"_1tAjnIYulKpxgPWoCL3OQ","Asian Cuisine","2901 E Busch Blvd","Tampa","FL","33612","28.03155"," -82.42694","2.5","  14","1","False","True","True","2","False","True","True","True","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","False",NA,"'none'","True","'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}","True","True",NA,"'quiet'","{'dessert': False"," 'latenight': False"," 'lunch': False"
"v99dadsd5DNcI9yteZc57w","Hong Kong","128 W Fletcher Ave","Tampa","FL","33612","28.06797"," -82.46036","3.5","  15","1","False","True","False","1","False","True","True","False","False","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","False","False",NA,"'none'",NA,"u'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': False"," 'casual': False}",NA,NA,NA,NA,NA,NA,NA
"dCEMUcF2kO7iUiGn2mOt6Q","China City","16049 Tampa Palms Blvd W","Tampa","FL","33647","28.09983"," -82.39983","3.0","  66","1","False","True","False","2","False","True","True","False","'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","True","True","False",NA,"'none'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,"True",NA,"u'average'","{'dessert': False"," 'latenight': False"," 'lunch': True"
